_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Geospatial Address,Geospatial Address.1,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Cluster_2,Cluster_3
77,100109,2102565010.0,2life leventhal limited partnership,40 wallingford rd,40 wallingford rd,40 wallingford rd,,2135.0,40 wallingford rd,boston,2135,158387.0,,Multifamily Housing,Multifamily Housing (158387.0),80.2,25.0,12696463.59,7613382.0,404346.718,1489766.0,305610.597,,,,,,,,,,,,,,,,,,,,,,41.14,in compliance,709957.315,2025.0,No,No,No,No,No,No,,,0.0,2.0
78,100110,2102565015.0,2life unin limited partnership,30 wallingford rd,30 wallingford rd,30 wallingford rd,,2135.0,30 wallingford rd,boston,2135,140990.0,,Multifamily Housing,Multifamily Housing (140990.0),76.7,84.0,10817766.4,8539203.8,453517.114,667808.5,136994.236,,,,,,,,,,,,,,,,,,,,,,38.47,in compliance,590511.35,2025.0,No,No,No,No,No,No,,,0.0,2.0
76,100108,2102565020.0,2life kurlat llc,28 wallingford rd,28 wallingford rd,28 wallingford rd,,2135.0,28 wallingford rd,boston,2135,187656.0,,Multifamily Housing,Multifamily Housing (187656.0),84.6,22.0,15880048.23,10544325.1,560009.106,1563811.0,320800.189,,,,,,,,,,,,,,,,,,,,,,54.04,in compliance,880809.295,2025.0,No,No,No,No,No,No,,,0.0,2.0
1600,102388,2102628000.0,,1705-1711 commonwealth ave,1705,1711 commonwealth ave,,2135.0,1705  1711 commonwealth av,boston,2135,28968.0,,Multifamily Housing,Multifamily Housing (28968.0),52.0,,1505317.472,1292900.0,68665.919,62256.0,12771.196,,,,,,,,,,,,,,,,,,,,,,24.24,in compliance,81437.115,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
967,101305,2102629000.0,bostonian realty llc mass llc,1713-1715 commonwealth ave,1713,1715 commonwealth ave,,2135.0,1713  1715 commonwealth av,boston,2135,29280.0,,Multifamily Housing,Multifamily Housing (29280.0),74.5,64.0,2181706.424,1887499.9,100245.12,86227.0,17688.607,,,,,,,,,,,,,,,,,,,,,,35.06,in compliance,117933.727,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,2.0
384,100534,2102648000.0,bancroft realty lp mass lp,1687 commonwealth ave,1687 commonwealth ave,1687 commonwealth ave,,2135.0,1687 commonwealth av,boston,2135,27200.0,,Multifamily Housing,Multifamily Housing (27200.0),67.7,93.0,1842738.444,498900.0,26496.579,79962.0,16403.405,,,,,,,,,,1071008.1,79479.511,,,,,,,,,,,41.29,in compliance,122379.495,2030.0,No,No,No,No,No,No,,,1.0,1.0
473,100672,2102859000.0,,41 chestnut hill ave,41 chestnut hill ave,41 chestnut hill ave,,2135.0,41  45 chestnut hill av,boston,2135,29120.0,,Multifamily Housing,Multifamily Housing (29120.0),74.9,69.0,2181697.688,1990543.8,105717.781,56024.0,11492.763,,,,,,,,,,,,,,,,,,,,,,48.01,in compliance,117210.544,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
2307,103507,2200534010.0,harvard 219 western llc,219 western av,219 western av,219 western av,,2134.0,219 western av,boston,2134,349303.0,70419.0,Multifamily Housing,"Restaurant (3118.0),Multifamily Housing (313550.0),Supermarket/Grocery Store (17856.0),Fast Food Restaurant (2694.0),Parking (70419.0),Retail Store (12085.0)",50.8,,17759534.48,6911114.6,367049.296,3179490.0,652240.579,,,,,,,,,,,,,,,,,,,,,,28.96,in compliance,1019289.875,2025.0,No,No,No,No,No,No,,,0.0,2.0
4095,106073,2200562010.0,,180 telford st,180 telford st,180 telford st,,2135.0,180 telford st,boston,2135,79627.0,29327.0,Multifamily Housing,"Multifamily Housing (79627.0),Parking (29327.0)",21.8,100.0,1735995.712,1037300.0,55091.003,204776.0,42007.749,,,,,,,,,,,,,,,,,,,,,,25.31,pending revisions,97098.752,2025.0,Yes,No,No,No,Yes,Yes,,,0.0,2.0
3024,104529,2200584000.0,,516  530 western av,516  530 western av,516  530 western av,,2135.0,516  530 western av,boston,2135,132000.0,,Multifamily Housing,Multifamily Housing (132000.0),35.8,82.0,4722332.576,1297715.0,68921.644,1003698.0,205898.608,,,,,,,,,,,,,,,,,,,,,,20.52,in compliance,274820.252,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,1.0,1.0
4537,106689,2200650000.0,,26 waverly st,26 waverly st,26 waverly st,,2135.0,26 waverly st,boston,2135,34800.0,0.0,Multifamily Housing,"Multifamily Housing (34800.0),Parking (7020.0)",40.0,98.0,1392841.032,,,118386.0,24285.704,,,,,,,,,,988908.0,73386.863,,,,,,,,,,,45.37,in compliance,97672.567,2025.0,No,No,No,No,No,No,,,0.0,2.0
242,100333,2200716000.0,,16 lawrence st,16 lawrence st,16 lawrence st,,2135.0,27  33 school st,boston,2135,113582.0,,Multifamily Housing,Multifamily Housing (113582.0),83.1,49.0,9437244.26,7210300.1,382939.038,652680.0,133890.775,,,,,,,,,,,,,,,,,,,,,,26.48,in compliance,516829.813,2025.0,No,No,No,No,No,No,,,0.0,2.0
1156,101727,2200862010.0,charlesview housing lp mass lps,123 antwerp st,123 antwerp st,123 antwerp st,,2135.0,400 western av,boston,2135,369336.0,,Multifamily Housing,Multifamily Housing (369336.0),40.7,91.0,15042069.07,6915490.3,367281.69,2381764.0,488595.067,,,,,,,,,,,,,,,,,,,,,,33.61,in compliance,855876.757,2025.0,No,No,No,No,No,No,,,1.0,1.0
1043,101456,2200864000.0,brighton-allston elderly homes inc,69 holton st,69 holton st,69 holton st,,2134.0,69 holton st,boston,2134,63538.0,,Multifamily Housing,Multifamily Housing (63538.0),56.2,97.0,3572853.892,3058525.6,162438.295,150741.0,30923.009,,,,,,,,,,,,,,,,,,,,,,38.83,in compliance,193361.304,2025.0,No,No,No,No,No,No,,,0.0,2.0
4148,106137,2201752000.0,,1 everett st,1 everett st,1 everett st,,2134.0,31 n beacon st,boston,2134,32110.0,,Multifamily Housing,"Personal Services (Health/Beauty, Dry Cleaning, etc) (1805.0),Multifamily Housing (30305.0)",31.4,93.0,1006664.552,299200.0,15890.512,207346.0,42534.958,,,,,,,,,,,,,,,,,,,,,,14.66,in compliance,58425.47,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,0.0
1937,102866,2201764010.0,everett st crossing lp mass lps,43-55 everett st,43,55 everett st,,2134.0,33 everett st,boston,2134,61999.0,,Multifamily Housing,Multifamily Housing (61999.0),57.1,77.0,3539138.46,2705655.1,143697.342,244280.0,50111.599,,,,,,,,,,,,,,,,,,,,,,42.84,in compliance,193808.941,2025.0,No,No,No,No,No,No,,,0.0,2.0
4210,106243,2201865000.0,,61 braintree st,61 braintree st,61 braintree st,,2134.0,61 braintree st,boston,2134,74693.0,28518.0,Multifamily Housing,"Multifamily Housing (74693.0),Parking (28518.0)",38.3,98.0,2862633.148,1172400.0,62266.164,495379.0,101622.048,,,,,,,,,,,,,,,,,,,,,,24.93,in compliance,163888.212,2025.0,No,No,No,No,No,No,,,0.0,0.0
4843,107171,2201879010.0,37-43 n beacon street llc,37 n beacon st,37 n beacon st,37 n beacon st,,2134.0,37 n beacon st,boston,2134,104976.0,2500.0,Multifamily Housing,"Multifamily Housing (104976.0),Parking (2500.0)",21.6,100.0,2264636.476,1082300.0,57480.953,346523.0,71085.728,,,,,,,,,,,,,,,,,,,,,,8.35,in compliance,128566.681,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,0.0,0.0
62,100091,2201898000.0,24-26 hichborn street llc,26 hichborn st,26 hichborn st,26 hichborn st,,2135.0,26  24 hichborn st,boston,2135,31532.0,8500.0,Multifamily Housing,"Multifamily Housing (31532.0),Parking (8500.0)",32.3,100.0,1018372.284,316500.0,16809.315,205707.0,42198.734,,,,,,,,,,,,,,,,,,,,,,38.7,in compliance,59008.049,2030.0,No,No,No,No,No,No,,,0.0,0.0
3534,105245,2201904004.0,,125 guest st,125 guest st,125 guest st,,2135.0,125 guest st,boston,2135,333783.0,,Multifamily Housing,"Office (100000.0),Multifamily Housing (233783.0)",33.8,97.0,11275907.98,5135877.5,272766.454,1799540.0,369157.636,,,,,,,,,,,,,,,,,,,,,,19.41,pending revisions,641924.09,2025.0,No,No,No,No,No,No,,,1.0,2.0
3140,104690,2202114000.0,,144a-144b n beacon st,144a,144b n beacon st,,2135.0,152  140 n beacon st,boston,2135,22086.0,,Multifamily Housing,Multifamily Housing (22086.0),28.2,,623450.876,,,182723.0,37483.796,,,,,,,,,,,,,,,,,,,,,,,in compliance,37483.796,2025.0,No,No,No,No,No,No,C10068,,0.0,0.0
3141,104691,2202114000.0,,146a-148b n beacon st,146a,148b n beacon st,,2135.0,152  140 n beacon st,boston,2135,22086.0,,Multifamily Housing,Multifamily Housing (22086.0),28.1,,620192.416,,,181768.0,37287.888,,,,,,,,,,,,,,,,,,,,,,,in compliance,37287.888,2025.0,No,No,No,No,No,No,C10068,,0.0,0.0
3142,104692,2202114000.0,,150a-152b n beacon st,150a,152b n beacon st,,2135.0,152  140 n beacon st,boston,2135,22086.0,,Multifamily Housing,Multifamily Housing (22086.0),26.1,,577044.264,,,169122.0,34693.687,,,,,,,,,,,,,,,,,,,,,,,in compliance,34693.687,2025.0,No,No,No,No,No,No,C10068,,0.0,2.0
2998,104495,2202115000.0,,180-182 n beacon st,180,182 n beacon st,,2135.0,glencoe st,boston,2135,42240.0,,Multifamily Housing,Multifamily Housing (42240.0),71.5,41.0,3019910.828,2499942.5,132771.946,152394.0,31262.105,,,,,,,,,,,,,,,,,,,,,,67.4,in compliance,164034.051,2025.0,No,No,No,No,No,No,,,,
2212,103319,2202145000.0,glencoe park east condo assn,18 glencoe st,18 glencoe st,18 glencoe st,,2135.0,18 glencoe st,boston,2135,32222.0,,Multifamily Housing,Multifamily Housing (32222.0),46.5,93.0,1499744.528,1117279.8,59338.73,112094.0,22994.963,,,,,,,,,,,,,,,,,,,,,,37.76,in compliance,82333.693,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,,
142,100190,2202338000.0,"5521 - 4, 8, 12 elko street",4-12 elko st,4,12 elko st,,2135.0,4  12 elko st,boston,2135,36294.0,,Multifamily Housing,Multifamily Housing (36294.0),61.5,92.0,2230517.43,2127466.5,112989.746,30202.5,6195.741,,,,,,,,,,,,,,,,,,,,,,30.32,in compliance,119185.487,2025.0,No,No,No,No,No,No,,,,
2073,103040,2202408000.0,,15 leicester st,15 leicester st,15 leicester st,,2135.0,15 leicester st,boston,2135,24752.0,,Multifamily Housing,Multifamily Housing (24752.0),59.7,88.0,1478320.644,1218200.0,64698.602,76237.0,15639.258,,,,,,,,,,,,,,,,,,,,,,39.83,in compliance,80337.86,2030.0,No,No,No,No,No,No,,,,
4827,107155,2202616000.0,,282-284 north beacon st,282,284 north beacon st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),109.4,5.0,2248461.332,144100.0,7653.151,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,266.53,in compliance,158401.267,2030.0,No,No,No,No,No,No,,,,
4828,107156,2202616000.0,city of boston,276-280 north beacon st,276,280 north beacon st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),111.4,4.0,2287661.332,183300.0,9735.063,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,40.48,in compliance,160483.179,2030.0,No,No,No,No,No,No,,,,
4829,107157,2202616000.0,city of boston,266-270 north beacon st,266,270 north beacon st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),112.4,4.0,2308261.332,203900.0,10829.129,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,51.47,in compliance,161577.245,2030.0,No,No,No,No,No,No,,,,
4830,107158,2202616000.0,,256-260 north beacon st,256,260 north beacon st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),112.2,4.0,2305061.332,200700.0,10659.177,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,44.1,in compliance,161407.293,2030.0,No,No,No,No,No,No,,,,
4831,107159,2202616000.0,city of boston,242-250 north beacon st,242,250 north beacon st,,2135.0,41 89 faneuil st,boston,2135,30510.0,,Multifamily Housing,Multifamily Housing (30510.0),113.1,,3450964.916,325400.0,17281.994,220668.0,45267.834,,,,,,,,,,,,2372645.7,178636.495,,,,,,,,,58.76,in compliance,241186.323,2030.0,No,No,No,No,No,No,,,,
4832,107160,2202616000.0,city of boston,41-45 faneuil st,41,45 faneuil st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),107.8,5.0,2214361.332,110000.0,5842.1,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,349.8,in compliance,156590.216,2030.0,No,No,No,No,No,No,,,,
4833,107161,2202616000.0,city of boston,51-55 faneuil st,51,55 faneuil st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),112.8,4.0,2316961.332,212600.0,11291.186,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,51.06,in compliance,162039.302,2030.0,No,No,No,No,No,No,,,,
4834,107162,2202616000.0,city of boston,61-65 faneuil st,61,65 faneuil st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),111.8,4.0,2296561.332,192200.0,10207.742,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,40.63,in compliance,160955.858,2030.0,No,No,No,No,No,No,,,,
4835,107163,2202616000.0,city of boston,71-75 faneuil st,71,75 faneuil st,,2135.0,41 89 faneuil st,boston,2135,20544.0,,Multifamily Housing,Multifamily Housing (20544.0),114.5,3.0,2352561.332,248200.0,13181.902,148586.0,30480.932,,,,,,,,,,,,1597385.9,120267.184,,,,,,,,,56.3,in compliance,163930.018,2030.0,No,No,No,No,No,No,,,,
4836,107164,2202616000.0,city of boston,81-89 faneuil st,81,89 faneuil st,,2135.0,41 89 faneuil st,boston,2135,30510.0,,Multifamily Housing,Multifamily Housing (30510.0),113.1,,3452144.188,315000.0,16729.65,220724.0,45279.321,,,,,,,,,,,,2384033.9,179493.912,,,,,,,,,72.78,in compliance,241502.883,2030.0,No,No,No,No,No,No,,,,
3351,104968,2202632000.0,,207-209 market st,207,209 market st,,2135.0,236 n beacon st,boston,2135,24714.0,,Multifamily Housing,Multifamily Housing (24714.0),30.8,75.0,762090.672,,,223356.0,45819.25,,,,,,,,,,,,,,,,,,,,,,6.79,in compliance,45819.25,2030.0,No,No,No,No,No,No,,,,
467,100666,2203171000.0,bigelow court condo tr,142 bigelow st,142 bigelow st,142 bigelow st,,2135.0,142 bigelow st,boston,2135,34541.0,8525.0,Multifamily Housing,"Multifamily Housing (34541.0),Parking (8525.0)",45.8,88.0,1583386.86,1083000.0,57518.13,146655.0,30084.807,,,,,,,,,,,,,,,,,,,,,,27.76,in compliance,87602.937,2030.0,Yes,No,No,No,Yes,Yes,,,,
3235,104807,2203712010.0,oak square mainsail inc mass llc,109-111 tremont st,109,111 tremont st,,2135.0,109  111 tremont st,boston,2135,53707.0,,Multifamily Housing,Multifamily Housing (53707.0),60.3,97.0,3239597.192,2921800.1,155176.803,93141.0,19106.945,,,,,,,,,,,,,,,,,,,,,,45.22,in compliance,174283.748,2025.0,No,No,No,No,No,No,,,,
3323,104922,2203750000.0,one-06 tremont lp mass lps,106 tremont st,106 tremont st,106 tremont st,,2135.0,106 tremont st,boston,2135,25463.0,,Multifamily Housing,Multifamily Housing (25463.0),61.5,40.0,1567024.44,889333.0,47232.476,198620.0,40744.907,,,,,,,,,,,,,,,,,,,,,,40.28,in compliance,87977.383,2025.0,No,No,No,No,No,No,,,,
3324,104923,2203750000.0,one-06 tremont lp mass lps,116 tremont st,116 tremont st,116 tremont st,,2135.0,106 tremont st,boston,2135,27600.0,,Multifamily Housing,Multifamily Housing (27600.0),42.4,95.0,1169086.08,847453.9,45008.277,94265.0,19337.522,,,,,,,,,,,,,,,,,,,,,,32.94,in compliance,64345.799,2025.0,No,No,No,No,No,No,,,,
1765,102641,2203751000.0,dee development llc,100 tremont st,100 tremont st,100 tremont st,,2135.0,100 tremont st,boston,2135,21420.0,,Multifamily Housing,Multifamily Housing (21420.0),50.1,91.0,1073779.556,840183.8,44622.162,68463.0,14044.5,,,,,,,,,,,,,,,,,,,,,,34.3,in compliance,58666.662,2030.0,No,No,No,No,No,No,,,,
1030,101429,2204054000.0,brighton allston apt's mass llc,493-501 washington st,493,501 washington st,,2135.0,493  501 washington st,boston,2135,27024.0,,Multifamily Housing,Multifamily Housing (27024.0),70.6,83.0,1907512.908,1511263.7,80263.215,116134.0,23823.729,,,,,,,,,,,,,,,,,,,,,,61.96,in compliance,104086.944,2025.0,No,No,No,No,No,No,,,,
4964,107337,2205077000.0,,35 south st,35 south st,35 south st,,2135.0,,,,33548.0,,Multifamily Housing,Multifamily Housing (33548.0),63.6,85.0,2134378.436,1666065.4,88484.733,137254.7,28156.429,,,,,,,,,,,,,,,,,,,,,,32.7,in compliance,116641.162,2030.0,No,No,No,No,No,No,,,,
3557,105277,2205081000.0,reservoir heights condo tr,1997-2003 commonwealth ave,1997,2003 commonwealth ave,,2135.0,1997  2003 commonwealth av,boston,2135,67979.0,,Multifamily Housing,Multifamily Housing (67979.0),86.1,84.0,5852036.824,5072899.8,269421.708,228352.0,46844.129,,,,,,,,,,,,,,,,,,,,,,,pending revisions,316265.837,2025.0,No,No,No,No,No,No,,,,
1169,101743,2205124000.0,,185-189 chestnut hill ave,185,189 chestnut hill ave,,2135.0,185  189 chestnut hill av,boston,2135,20000.0,,Multifamily Housing,Multifamily Housing (20000.0),84.9,48.0,1697684.576,1098800.1,58357.273,175523.0,36006.788,,,,,,,,,,,,,,,,,,,,,,3.73,pending revisions,94364.061,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,,
1168,101741,2205126010.0,chestnut hill gardens condo,165 chestnut hill ave,165 chestnut hill ave,165 chestnut hill ave,,2135.0,163  165 chestnut hill av,boston,2135,51500.0,,Multifamily Housing,Multifamily Housing (51500.0),37.6,79.0,1938772.124,1119800.0,59472.578,240027.0,49239.139,,,,,,,,,,,,,,,,,,,,,,19.78,in compliance,108711.717,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,,
1639,102458,2205284000.0,commonwealth/brighton condo tr,2031 commonwealth ave,2031 commonwealth ave,2031 commonwealth ave,,2135.0,2031  2309 commonwealth av,boston,2135,38000.0,,Multifamily Housing,Multifamily Housing (38000.0),87.6,43.0,3328682.232,2852500.1,151496.28,139561.0,28629.544,,,,,,,,,,,,,,,,,,,,,,25.22,in compliance,180125.824,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,,
1633,102439,2205301000.0,commonwealth properties,2045 commonwealth ave,2045 commonwealth ave,2045 commonwealth ave,,2135.0,2045 commonwealth av,boston,2135,22100.0,,Multifamily Housing,Multifamily Housing (22100.0),98.1,40.0,2166992.58,1868817.9,99252.919,87390.0,17927.185,,,,,,,,,,,,,,,,,,,,,,39.35,in compliance,117180.104,2025.0,No,No,No,No,No,No,,,,
4197,106196,2205550001.0,towne estates condo assn,6-14 lake shore ct,6,14 lake shore ct,,2135.0,99  219 lake shore rd,boston,2135,332489.0,,Multifamily Housing,Multifamily Housing (332489.0),90.3,52.0,30021610.4,24406198.8,1296213.218,1645783.0,337615.925,,,,,,,,,,,,,,,,,,,,,,42.26,in compliance,1633829.143,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,,
5357,107878,,,901-934 jette ct,901,934 jette ct,,2135.0,,,,51435.0,,Multifamily Housing,Multifamily Housing (51435.0),75.8,,3899244.308,2978400.1,158182.829,269884.0,55364.004,,,,,,,,,,,,,,,,,,,,,,55.08,in compliance,213546.833,2025.0,,,,,,,,,,
5358,107879,,,1001-1014 fidelis way,1001,1014 fidelis way,,2135.0,,,,26241.0,,Multifamily Housing,Multifamily Housing (26241.0),65.1,,1707405.192,1229500.0,65298.745,140066.0,28733.139,,,,,,,,,,,,,,,,,,,,,,55.08,in compliance,94031.884,2025.0,,,,,,,,,,
5359,107880,,,1101-1114 fidelis way,1101,1114 fidelis way,,2135.0,,,,26241.0,,Multifamily Housing,Multifamily Housing (26241.0),70.8,,1859105.192,1381200.0,73355.532,140066.0,28733.139,,,,,,,,,,,,,,,,,,,,,,55.08,in compliance,102088.671,2025.0,,,,,,,,,,
5360,107881,,,1201-1224 jette ct,1201,1224 jette ct,,2135.0,,,,36654.0,,Multifamily Housing,Multifamily Housing (36654.0),72.2,,2647396.204,1922800.0,102119.908,212367.0,43564.966,,,,,,,,,,,,,,,,,,,,,,55.08,in compliance,145684.874,2025.0,,,,,,,,,,
5595,C10048,,,35 northampton street,35 northampton street,35 northampton street,,2118.0,,,,374612.0,198352.0,Multifamily Housing,"Office (79207.0),Multifamily Housing (259985.0),Parking (198352.0),Fitness Center/Health Club/Gym (35420.0)",89.2,39.0,33398591.62,10113923.7,537150.488,3224135.0,661399.054,,,,,,12283919.3,815652.242,,,,,,,,,,,,,,,,,2014201.784,,,,,,,,,,,
2292,103469,302970000.0,harbor towers ii condo tr,65 e india row,65 e india row,65 e india row,,2110.0,,boston,2110,406928.0,,Multifamily Housing,Multifamily Housing (813856.0),46.9,,19100361.15,12170290.6,646364.134,2031087.5,416657.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94,0,1063021.424,,,,,,,,,,,
2291,103468,302975000.0,harbor towers 1 condo tr,85 e india row,85 e india row,85 e india row,,2110.0,,boston,2110,406928.0,,Multifamily Housing,Multifamily Housing (813856.0),46.9,,19100361.15,12170290.6,646364.134,2031087.5,416657.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94,0,1063021.424,,,,,,,,,,,
5612,C10066,,,11 tetlow street,11 tetlow street,11 tetlow street,,2115.0,,,,48984.0,,Multifamily Housing,Multifamily Housing (48984.0),79.1,76.0,3873635.656,3360000.0,178449.6,150538.0,30881.365,,,,,,,,,,,,,,,,,,,,,,45.24,,209330.965,,,,,,,,,,,
5613,C10067,,,1185-1189 commonwealth ave,1185,1189 commonwealth ave,,2134.0,,,,39540.0,,Multifamily Housing,Multifamily Housing (39540.0),50.1,100.0,1979416.032,1651400.0,87705.854,96136.0,19721.339,,,,,,,,,,,,,,,,,,,,,,28.56,,107427.193,,,,,,,,,,,
5619,C10073,,,1197-1209 boylston street,1197,1209 boylston street,,2215.0,,,,89046.0,,Multifamily Housing,Multifamily Housing (89046.0),59.3,97.0,5283121.116,1544100.0,82007.151,267893.0,54955.57,,,,,,,,,,2824970.2,209641.039,,,,,,,,,,,46.07,,346603.76,,,,,,,,,,,
5621,C10075,,,11-19 peterborough street,11,19 peterborough street,,2215.0,,,,32875.0,,Multifamily Housing,Multifamily Housing (32875.0),68.0,86.0,2236574.372,1838800.0,97658.668,116581.0,23915.426,,,,,,,,,,,,,,,,,,,,,,41.8,,121574.094,,,,,,,,,,,
5622,C10076,,,98-106 queensberry street,98,106 queensberry street,,2215.0,,,,66452.0,,Multifamily Housing,Multifamily Housing (66452.0),54.2,95.0,3601686.336,2837899.9,150720.864,223853.0,45921.204,,,,,,,,,,,,,,,,,,,,,,36.49,,196642.068,,,,,,,,,,,
5625,C10079,,,2 clarendon st,2 clarendon st,2 clarendon st,,2129.0,,,,96212.0,,Multifamily Housing,Multifamily Housing (96212.0),41.3,53.0,3973176.752,1297500.0,68910.225,784196.0,160869.967,,,,,,,,,,,,,,,,,,,,,,15.21,,229780.192,,,,,,,,,,,
5626,C10080,,,321-325 summit avenue,321,325 summit avenue,,2135.0,,,,31592.0,,Multifamily Housing,Multifamily Housing (31592.0),70.3,76.0,2219644.064,1945500.1,103325.51,80347.0,16482.384,,,,,,,,,,,,,,,,,,,,,,41.43,,119807.894,,,,,,,,,,,
5627,C10081,,,67-71 symphony road,67,71 symphony road,,2115.0,,,,35460.0,,Multifamily Housing,Multifamily Housing (35460.0),29.2,100.0,1034724.808,651100.0,34579.921,112434.0,23064.711,,,,,,,,,,,,,,,,,,,,,,35.72,,57644.632,,,,,,,,,,,
5630,C10085,,,120-124 peterborough street,120,124 peterborough street,,2215.0,,,,31840.0,,Multifamily Housing,Multifamily Housing (31840.0),65.8,80.0,2096354.944,1681500.1,89304.47,121587.0,24942.357,,,,,,,,,,,,,,,,,,,,,,35.03,,114246.827,,,,,,,,,,,
5631,C10086,,,16-20 queensberry street,16,20 queensberry street,,2215.0,,,,39775.0,,Multifamily Housing,Multifamily Housing (39775.0),32.8,99.0,1303263.08,10600.0,562.966,135190.0,27732.877,,,,,,,,,,831394.8,61697.808,,,,,,,,,,,20.29,,89993.651,,,,,,,,,,,
